Player_ID,Session_ID,Timestamp,Playtime_minutes,Blocks_Placed,Blocks_Destroyed,Items_Crafted,Mobs_Killed,Deaths,Coordinates_X,Coordinates_Y,Coordinates_Z,Biome,Health_Remaining,Hunger_Level,Experience_Level,Tools_Used,Armor_Equipped,Weather,Game_Mode,Day_Cycle,Chat_Messages,Server_Latency,FPS,Device_Type
6367,74297,2024-01-01 02:47:00,83,141,219,40,14,3,-4191,205,-2676,Savanna,1,3,16,Sword,Iron,Rain,Creative,Day,13,255,141,Console
3383,61795,2024-01-01 02:48:00,178,101,538,172,49,1,7551,207,170,Desert,1,0,31,None,None,Thunderstorm,Survival,Night,22,15,40,PC
8534,59430,2024-01-01 02:49:00,230,175,461,40,35,0,6492,79,70,Forest,4,1,1,Axe,None,Thunderstorm,Creative,Day,46,25,112,Console
7041,78324,2024-01-01 02:50:00,34,725,242,3,29,8,-2278,1,-9490,Forest,5,13,32,Hoe,Iron,Thunderstorm,Survival,Night,46,285,218,Console
3205,60323,2024-01-01 02:51:00,111,484,516,119,11,4,680,152,-8403,Desert,3,9,30,Axe,None,Clear,Adventure,Night,48,160,141,PC
1737,80609,2024-01-01 02:52:00,263,509,349,24,13,6,4679,152,9966,Jungle,11,16,47,Shovel,Gold,Clear,Creative,Night,24,82,218,Mobile
8339,73894,2024-01-01 02:53:00,183,225,528,172,49,6,-7058,195,116,Plains,3,16,1,Axe,Leather,Clear,Survival,Night,32,145,84,Mobile
3790,78506,2024-01-01 02:54:00,134,850,765,11,22,7,-1010,247,-8408,Desert,6,8,7,Hoe,Netherite,Thunderstorm,Survival,Day,15,291,205,PC
4323,62566,2024-01-01 02:55:00,235,724,791,45,29,4,-9908,244,-7394,Jungle,1,8,17,Axe,None,Thunderstorm,Survival,Day,48,135,124,Mobile
2507,78792,2024-01-01 02:56:00,202,221,511,187,45,1,-4644,215,-6250,Desert,10,19,41,Pickaxe,Gold,Thunderstorm,Adventure,Night,30,248,146,Console
1595,99749,2024-01-01 02:57:00,178,384,645,156,30,2,-4958,1,795,Jungle,19,14,2,Pickaxe,Netherite,Clear,Adventure,Night,13,177,96,PC
1278,55589,2024-01-01 02:58:00,108,11,372,184,38,5,5487,245,-482,Ocean,8,17,34,Shovel,Diamond,Rain,Creative,Night,1,201,204,Mobile
5180,93393,2024-01-01 02:59:00,99,623,987,99,33,2,-4184,27,-6788,Savanna,4,6,4,Shovel,None,Thunderstorm,Adventure,Day,10,221,137,Console
2569,73268,2024-01-01 03:00:00,206,332,0,137,30,0,1737,0,-7902,Forest,7,19,42,Shovel,Iron,Thunderstorm,Survival,Night,20,174,36,Console
8904,63573,2024-01-01 03:01:00,171,798,352,97,6,9,1261,88,-923,Desert,3,3,20,Shovel,Gold,Clear,Survival,Night,26,22,139,Mobile
1791,96750,2024-01-01 03:02:00,66,895,894,40,7,7,4658,60,-934,Ocean,19,1,23,None,Netherite,Rain,Hardcore,Night,5,224,151,Mobile
5318,77799,2024-01-01 03:03:00,34,245,317,187,10,4,2834,41,8385,Forest,13,18,16,Sword,Leather,Thunderstorm,Adventure,Day,24,229,45,Mobile
8151,82689,2024-01-01 03:04:00,284,996,315,72,14,5,-7910,178,-329,Jungle,18,9,17,Hoe,None,Clear,Survival,Day,1,189,184,Mobile
3035,67643,2024-01-01 03:05:00,12,754,196,12,29,4,7063,68,9425,Forest,13,1,27,None,Diamond,Clear,Survival,Night,24,80,174,Console
9011,81350,2024-01-01 03:06:00,223,801,877,88,23,7,2740,124,3058,Ocean,12,4,35,None,None,Clear,Hardcore,Day,32,268,128,PC
1443,67138,2024-01-01 03:07:00,106,4,570,164,21,5,5509,233,4093,Jungle,3,12,36,None,Gold,Clear,Survival,Night,6,37,235,Mobile
6342,53784,2024-01-01 03:08:00,171,694,250,115,5,5,-9804,56,-5414,Snowy,3,16,39,None,Netherite,Rain,Creative,Night,12,107,120,Console
6774,52554,2024-01-01 03:09:00,259,893,23,166,31,9,-1533,159,9458,Desert,16,10,24,Pickaxe,Leather,Rain,Creative,Night,23,47,196,Console
2656,92796,2024-01-01 03:10:00,298,729,12,157,27,7,7877,156,8798,Ocean,4,2,33,Axe,Iron,Thunderstorm,Adventure,Night,45,278,230,Mobile
9142,89329,2024-01-01 03:11:00,191,881,954,176,10,8,-2833,100,8064,Plains,8,19,10,Axe,Iron,Rain,Survival,Night,18,73,94,PC
2512,69729,2024-01-01 03:12:00,216,6,771,12,48,6,-3286,105,-9913,Plains,15,19,2,Sword,None,Thunderstorm,Creative,Night,42,289,232,PC
4944,94115,2024-01-01 03:13:00,142,134,994,144,41,8,-191,255,244,Snowy,14,4,23,None,Gold,Thunderstorm,Hardcore,Day,32,152,152,Mobile
8209,68454,2024-01-01 03:14:00,34,337,115,58,47,6,1797,13,-4911,Desert,4,7,9,Sword,Diamond,Rain,Adventure,Day,22,213,64,Mobile
6018,77566,2024-01-01 03:15:00,141,851,176,145,40,4,-635,9,6836,Plains,13,19,1,Pickaxe,None,Clear,Survival,Day,16,182,86,PC
7721,61923,2024-01-01 03:16:00,87,230,190,169,30,9,-2518,62,9956,Ocean,13,9,37,Axe,Netherite,Thunderstorm,Hardcore,Night,1,203,80,Mobile
8352,57571,2024-01-01 03:17:00,222,349,545,10,9,2,1679,75,-3077,Snowy,14,7,6,Shovel,Iron,Thunderstorm,Adventure,Day,7,64,238,Mobile
5319,69979,2024-01-01 03:18:00,107,856,973,136,30,3,256,35,2368,Forest,1,16,19,Axe,Diamond,Clear,Creative,Day,38,207,220,Console
8673,92085,2024-01-01 03:19:00,63,14,791,33,49,2,462,9,1349,Jungle,4,5,47,Shovel,Diamond,Thunderstorm,Adventure,Night,12,19,189,Mobile
2946,60492,2024-01-01 03:20:00,67,128,307,183,42,0,8619,232,8956,Desert,0,13,12,Shovel,Netherite,Clear,Adventure,Night,13,241,85,PC
8639,78929,2024-01-01 03:21:00,84,476,409,175,48,7,2325,220,5410,Ocean,14,11,34,Pickaxe,Gold,Rain,Adventure,Night,0,56,226,Console
9703,62872,2024-01-01 03:22:00,163,595,236,64,13,5,-2037,84,7832,Forest,2,11,17,Sword,Netherite,Thunderstorm,Hardcore,Day,38,187,131,Console
2582,74543,2024-01-01 03:23:00,240,85,531,71,3,7,-5001,171,4332,Desert,4,10,37,Pickaxe,Diamond,Rain,Adventure,Day,40,23,155,Mobile
9014,95476,2024-01-01 03:24:00,218,597,270,133,19,9,-1634,203,-3974,Snowy,19,9,29,Axe,Diamond,Rain,Adventure,Day,28,238,59,PC
5484,52543,2024-01-01 03:25:00,198,600,215,117,37,3,-9190,219,-3686,Plains,3,15,22,Shovel,Gold,Thunderstorm,Creative,Day,42,243,106,PC
8478,54982,2024-01-01 03:26:00,154,798,331,186,19,2,-7193,53,820,Plains,3,6,9,Hoe,Gold,Clear,Survival,Day,2,216,180,PC
1159,54547,2024-01-01 03:27:00,23,843,930,119,41,7,-2298,216,8549,Desert,5,8,29,Pickaxe,Gold,Clear,Creative,Night,14,70,181,Mobile
7103,59628,2024-01-01 03:28:00,62,123,954,155,20,0,-2211,224,9997,Snowy,1,15,44,Pickaxe,Netherite,Rain,Hardcore,Night,26,59,43,PC
8647,80302,2024-01-01 03:29:00,227,745,671,24,6,6,-3522,143,8878,Forest,10,5,22,Axe,None,Thunderstorm,Adventure,Night,22,144,132,Console
6582,60399,2024-01-01 03:30:00,248,598,693,195,21,9,3906,2,6463,Jungle,19,1,27,Shovel,Iron,Thunderstorm,Adventure,Night,18,29,170,Console
7657,73904,2024-01-01 03:31:00,254,711,169,191,19,1,-7102,59,7001,Forest,9,3,18,None,None,Clear,Survival,Day,3,225,169,Console
1385,50944,2024-01-01 03:32:00,16,281,713,169,49,2,-4284,217,-2031,Forest,3,14,1,Hoe,Gold,Clear,Creative,Day,47,270,204,PC
4464,59137,2024-01-01 03:33:00,181,652,961,5,2,3,3100,253,6773,Desert,11,3,26,None,None,Thunderstorm,Hardcore,Night,37,25,30,PC
3018,92039,2024-01-01 03:34:00,137,14,764,191,12,1,-4284,3,7187,Snowy,5,15,34,Hoe,Netherite,Clear,Creative,Night,28,208,134,PC
1626,80925,2024-01-01 03:35:00,114,395,888,192,36,7,-822,86,9903,Plains,5,0,41,Axe,Gold,Clear,Adventure,Night,14,215,148,Console
5120,85894,2024-01-01 03:36:00,52,846,819,83,20,2,-7540,229,7086,Plains,18,3,25,Axe,Diamond,Thunderstorm,Hardcore,Day,31,114,39,PC
8842,75141,2024-01-01 03:37:00,158,89,541,145,24,9,5967,122,-5341,Jungle,3,17,0,Sword,Gold,Clear,Survival,Day,34,181,184,PC
5164,67682,2024-01-01 03:38:00,186,322,676,80,20,1,8848,215,5797,Desert,18,0,30,Shovel,Netherite,Clear,Survival,Night,21,146,83,PC
3671,78799,2024-01-01 03:39:00,128,521,567,184,45,3,3011,41,3611,Forest,6,0,41,Pickaxe,Netherite,Rain,Adventure,Day,8,256,198,Mobile
1075,60500,2024-01-01 03:40:00,258,152,499,65,47,4,2518,237,1144,Ocean,2,3,4,Hoe,None,Rain,Survival,Night,42,35,229,Mobile
5755,89692,2024-01-01 03:41:00,36,139,549,11,37,9,-968,192,-3074,Plains,1,18,33,Hoe,Gold,Clear,Adventure,Day,15,168,89,Mobile
8570,89576,2024-01-01 03:42:00,167,812,775,161,29,2,6668,252,-5847,Ocean,8,8,7,Hoe,Leather,Clear,Survival,Day,30,256,68,PC
8840,62020,2024-01-01 03:43:00,137,705,536,179,43,9,-3036,43,-1795,Jungle,16,16,40,Shovel,None,Rain,Survival,Day,32,139,132,Mobile
7777,96308,2024-01-01 03:44:00,8,414,862,195,39,0,9122,218,-898,Forest,3,5,26,Pickaxe,Diamond,Clear,Hardcore,Day,37,250,55,PC
4603,97828,2024-01-01 03:45:00,225,655,12,163,0,0,-8855,226,-8077,Jungle,14,3,11,Shovel,Leather,Rain,Creative,Night,41,244,216,Mobile
8708,65930,2024-01-01 03:46:00,226,524,982,194,27,5,5039,7,-3836,Snowy,4,4,32,Sword,Leather,Thunderstorm,Adventure,Night,10,125,42,PC
6624,93625,2024-01-01 03:47:00,240,620,181,123,32,4,7157,254,2718,Jungle,4,9,19,Sword,Gold,Clear,Adventure,Night,36,107,108,Mobile
8425,69427,2024-01-01 03:48:00,205,888,240,1,2,2,-3398,4,7741,Ocean,6,7,0,None,Leather,Rain,Survival,Night,10,96,160,Console
6718,97309,2024-01-01 03:49:00,157,985,230,19,43,7,-4006,242,-5835,Ocean,0,3,43,Axe,Netherite,Thunderstorm,Creative,Day,5,271,167,Mobile
4702,81671,2024-01-01 03:50:00,297,567,215,182,0,9,-4906,96,6415,Ocean,3,0,20,Shovel,None,Rain,Survival,Night,36,161,52,PC
8665,91960,2024-01-01 03:51:00,277,29,210,64,35,0,268,161,-6411,Desert,15,13,46,Pickaxe,Netherite,Rain,Creative,Day,31,188,45,Mobile
8931,70399,2024-01-01 03:52:00,19,488,712,136,46,0,3115,121,8474,Plains,6,18,5,Axe,Leather,Rain,Hardcore,Day,30,211,115,Mobile
7869,94199,2024-01-01 03:53:00,6,657,33,76,23,6,-3555,118,9564,Plains,3,3,12,Pickaxe,Iron,Thunderstorm,Adventure,Night,33,101,32,Console
5720,85821,2024-01-01 03:54:00,25,214,143,191,41,7,630,164,-1111,Ocean,17,13,34,None,None,Rain,Hardcore,Day,43,49,80,PC
2155,89632,2024-01-01 03:55:00,49,976,617,20,42,6,-4599,130,6011,Ocean,13,9,20,Shovel,Diamond,Rain,Creative,Day,41,239,192,PC
3828,93764,2024-01-01 03:56:00,245,996,77,63,37,6,4057,174,-9241,Jungle,10,9,48,Pickaxe,Iron,Rain,Survival,Night,47,128,146,PC
3112,79791,2024-01-01 03:57:00,106,652,399,20,26,6,-6838,2,-3281,Ocean,11,10,27,Sword,Gold,Clear,Hardcore,Day,24,36,94,Mobile
3566,59434,2024-01-01 03:58:00,237,704,824,99,24,5,1828,82,7017,Forest,9,2,42,Axe,Netherite,Thunderstorm,Creative,Night,16,48,210,PC
8704,79747,2024-01-01 03:59:00,153,69,168,113,11,2,7688,215,3633,Desert,8,2,3,None,None,Thunderstorm,Hardcore,Night,5,189,75,Console
7517,73685,2024-01-01 04:00:00,33,628,655,117,47,6,5920,218,-6020,Desert,1,11,30,Pickaxe,Diamond,Clear,Hardcore,Day,15,130,42,PC
1072,52130,2024-01-01 04:01:00,197,341,208,183,20,1,-4949,38,508,Savanna,17,2,10,Hoe,Netherite,Thunderstorm,Survival,Day,46,197,90,Mobile
3323,50299,2024-01-01 04:02:00,72,945,543,120,37,6,2093,118,-3042,Savanna,18,11,23,Shovel,Diamond,Rain,Survival,Day,47,272,59,Mobile
9679,51105,2024-01-01 04:03:00,76,834,956,199,24,1,8204,120,3877,Plains,8,15,44,Shovel,Diamond,Clear,Creative,Night,30,110,145,Console
3822,72569,2024-01-01 04:04:00,29,111,128,39,49,1,-4169,10,-7092,Ocean,19,11,2,Pickaxe,Diamond,Rain,Adventure,Night,26,94,118,Console
7908,90583,2024-01-01 04:05:00,288,892,954,140,34,5,7299,84,5806,Forest,16,3,37,Hoe,None,Rain,Survival,Day,2,239,110,Console
5660,60651,2024-01-01 04:06:00,246,903,42,36,1,6,-3208,72,-3482,Ocean,8,7,34,Shovel,Gold,Thunderstorm,Adventure,Day,49,10,163,Console
7588,51813,2024-01-01 04:07:00,60,427,209,74,14,9,-8548,59,-7693,Plains,18,19,16,Axe,Netherite,Thunderstorm,Survival,Day,20,79,205,Mobile
3500,93146,2024-01-01 04:08:00,227,991,540,108,12,8,8370,147,8532,Plains,10,4,23,Pickaxe,Iron,Thunderstorm,Adventure,Day,9,292,131,PC
1147,76563,2024-01-01 04:09:00,274,163,159,123,12,9,-6228,174,-7678,Forest,10,19,5,Axe,None,Rain,Creative,Night,33,152,80,PC
7393,90440,2024-01-01 04:10:00,236,630,170,19,10,3,6865,254,-6295,Forest,2,19,30,Axe,Leather,Clear,Adventure,Night,6,140,185,Console
4483,92614,2024-01-01 04:11:00,170,19,622,100,33,5,4708,156,5593,Forest,1,16,9,Pickaxe,Diamond,Clear,Hardcore,Night,39,154,85,Console
7180,59928,2024-01-01 04:12:00,175,421,848,196,21,9,3270,79,-1474,Jungle,3,5,16,Hoe,Netherite,Thunderstorm,Adventure,Night,25,146,232,PC
7123,92287,2024-01-01 04:13:00,84,190,832,55,38,1,6232,165,4741,Forest,1,11,25,Hoe,None,Thunderstorm,Hardcore,Day,5,186,95,Console
8221,78622,2024-01-01 04:14:00,274,290,180,116,12,0,-221,131,-7390,Desert,9,14,43,Sword,Iron,Rain,Hardcore,Day,20,67,125,Console
2922,54359,2024-01-01 04:15:00,169,728,374,126,27,6,-5643,61,658,Plains,0,12,6,Sword,None,Clear,Hardcore,Day,27,124,39,Mobile
2192,59968,2024-01-01 04:16:00,32,190,263,4,10,0,1175,168,171,Desert,14,13,46,Sword,Gold,Rain,Creative,Day,27,214,125,Mobile
7208,71415,2024-01-01 04:17:00,49,617,815,189,48,0,578,205,-34,Jungle,18,4,41,None,None,Clear,Survival,Day,7,259,48,Console
9590,72128,2024-01-01 04:18:00,77,37,907,7,20,0,-16,85,-8489,Savanna,7,2,9,Pickaxe,Diamond,Clear,Adventure,Day,37,292,235,PC
1817,73633,2024-01-01 04:19:00,144,931,327,175,26,4,-1091,9,-1773,Snowy,12,3,12,Pickaxe,Iron,Thunderstorm,Adventure,Day,20,44,179,Console
2428,57507,2024-01-01 04:20:00,282,14,389,0,21,3,-278,37,323,Ocean,13,13,20,Sword,Netherite,Clear,Adventure,Night,11,10,41,Console
1190,50951,2024-01-01 04:21:00,129,730,640,62,36,2,-9164,28,7654,Ocean,16,16,4,Pickaxe,Leather,Thunderstorm,Creative,Night,16,64,149,PC
8262,71138,2024-01-01 04:22:00,285,674,898,179,21,2,4914,126,6835,Plains,14,6,42,Sword,Gold,Clear,Adventure,Night,45,58,163,Console
8371,95005,2024-01-01 04:23:00,79,716,756,190,40,3,9408,81,784,Ocean,3,5,41,Hoe,Gold,Thunderstorm,Hardcore,Night,28,213,65,Mobile
2358,83749,2024-01-01 04:24:00,234,653,805,135,12,9,947,8,-4077,Ocean,16,9,0,Shovel,Leather,Clear,Hardcore,Day,5,262,236,Console
5265,76545,2024-01-01 04:25:00,88,529,946,96,39,1,-4743,39,3500,Snowy,4,0,36,Sword,Iron,Rain,Hardcore,Night,35,68,141,Mobile
6572,92286,2024-01-01 04:26:00,94,300,459,113,32,2,-7535,58,475,Desert,14,4,24,Shovel,Gold,Clear,Adventure,Night,23,42,59,Mobile
2113,92810,2024-01-01 04:27:00,268,846,84,93,49,8,-7936,143,9632,Jungle,9,18,27,None,Diamond,Thunderstorm,Adventure,Day,0,209,72,PC
1650,94398,2024-01-01 04:28:00,214,996,816,128,29,3,-4776,49,-1754,Savanna,19,1,32,Sword,Gold,Clear,Survival,Day,15,196,54,Console
7296,69922,2024-01-01 04:29:00,38,714,503,93,12,7,-1076,90,8028,Snowy,17,9,27,Shovel,Iron,Clear,Hardcore,Night,43,67,86,PC
4877,69378,2024-01-01 04:30:00,199,241,908,71,13,4,9180,64,-5618,Jungle,0,19,38,Pickaxe,Diamond,Clear,Hardcore,Day,10,244,138,Console
4033,88268,2024-01-01 04:31:00,247,64,299,142,8,5,-486,203,-726,Desert,14,11,46,None,Gold,Rain,Adventure,Day,1,32,129,Console
8635,84495,2024-01-01 04:32:00,74,201,103,110,0,2,6097,228,7008,Savanna,3,17,23,Shovel,Diamond,Thunderstorm,Survival,Day,28,287,74,PC
4567,72293,2024-01-01 04:33:00,256,739,634,166,1,0,-9205,101,6821,Savanna,2,10,32,Axe,None,Thunderstorm,Creative,Night,37,22,178,Console
5845,85733,2024-01-01 04:34:00,215,834,604,136,19,2,1929,86,7747,Snowy,4,6,28,Shovel,Iron,Rain,Survival,Night,42,134,31,Mobile
7399,53222,2024-01-01 04:35:00,51,612,445,47,31,7,-8011,0,1393,Ocean,13,16,11,Hoe,Netherite,Thunderstorm,Adventure,Night,40,60,31,Mobile
9924,85294,2024-01-01 04:36:00,222,298,300,182,17,0,8263,21,-8226,Savanna,4,9,6,Sword,Diamond,Rain,Survival,Day,44,174,189,Mobile
6288,67227,2024-01-01 04:37:00,165,638,468,98,49,0,6667,128,-2874,Forest,9,4,27,Pickaxe,Diamond,Thunderstorm,Survival,Night,21,104,163,Mobile
4332,71832,2024-01-01 04:38:00,271,138,805,198,29,7,-4040,108,-4847,Forest,8,17,36,None,Netherite,Thunderstorm,Hardcore,Day,22,215,103,PC
4530,96700,2024-01-01 04:39:00,284,262,749,72,32,7,-6171,205,2955,Forest,13,15,44,Shovel,Iron,Rain,Hardcore,Night,44,157,69,Console
9971,58596,2024-01-01 04:40:00,153,157,426,100,7,8,7955,158,-9895,Desert,9,9,18,Axe,Iron,Clear,Hardcore,Day,24,57,220,PC
9921,53779,2024-01-01 04:41:00,246,220,272,169,37,4,7322,210,3565,Desert,11,4,40,None,Iron,Rain,Adventure,Night,2,245,36,PC
7136,70296,2024-01-01 04:42:00,61,570,233,174,42,2,292,84,1141,Snowy,14,12,9,Sword,Diamond,Clear,Hardcore,Day,28,122,116,PC
4229,94775,2024-01-01 04:43:00,141,340,371,33,17,1,7218,57,177,Desert,2,6,8,None,Netherite,Clear,Creative,Day,24,245,79,Mobile
7322,67931,2024-01-01 04:44:00,209,714,749,23,23,0,-608,142,-5310,Jungle,16,7,2,Hoe,Iron,Rain,Adventure,Night,40,275,173,PC
6422,77612,2024-01-01 04:45:00,148,148,473,74,4,6,-1415,228,4136,Ocean,3,7,42,Axe,Leather,Thunderstorm,Adventure,Night,6,217,171,Mobile
4479,73114,2024-01-01 04:46:00,94,77,862,81,40,6,-3563,196,-8690,Forest,12,18,18,Sword,Diamond,Rain,Adventure,Day,34,137,128,PC
6233,95279,2024-01-01 04:47:00,270,613,986,29,42,0,-5347,231,-1483,Forest,13,10,3,Pickaxe,Iron,Rain,Creative,Night,49,232,115,Console
8597,61108,2024-01-01 04:48:00,126,490,297,165,21,6,3540,31,-5391,Jungle,6,1,39,Pickaxe,Iron,Rain,Hardcore,Day,40,247,104,PC
8699,95024,2024-01-01 04:49:00,118,341,982,172,33,5,7135,75,6814,Plains,14,17,26,Shovel,Leather,Clear,Hardcore,Day,11,99,162,Console
1631,95547,2024-01-01 04:50:00,184,805,962,167,14,8,1951,239,-2332,Savanna,5,13,38,Shovel,None,Rain,Creative,Day,19,20,146,PC
2538,67446,2024-01-01 04:51:00,239,681,14,147,30,1,-5005,38,7595,Jungle,13,5,12,Pickaxe,Leather,Rain,Creative,Night,5,191,144,Console
7394,78524,2024-01-01 04:52:00,45,529,472,37,43,1,6156,34,-2907,Plains,4,3,39,Shovel,Gold,Thunderstorm,Survival,Day,3,25,238,Console
4291,90673,2024-01-01 04:53:00,279,836,82,177,8,1,5027,176,503,Desert,0,13,48,Axe,Netherite,Thunderstorm,Hardcore,Day,37,118,58,PC
9472,59315,2024-01-01 04:54:00,11,359,686,129,45,2,-3090,250,-2307,Snowy,13,15,3,Pickaxe,Gold,Clear,Survival,Day,0,142,184,Mobile
4363,86614,2024-01-01 04:55:00,132,966,771,72,44,7,-3272,252,-1770,Plains,11,0,45,Pickaxe,None,Clear,Hardcore,Day,21,245,148,Console
9568,63780,2024-01-01 04:56:00,58,783,504,138,18,3,-5893,43,9741,Plains,0,12,25,None,Gold,Clear,Adventure,Night,14,136,105,Mobile
2590,69129,2024-01-01 04:57:00,147,167,668,176,15,6,-9251,36,-6140,Desert,11,9,19,Hoe,Leather,Rain,Hardcore,Night,47,172,87,Mobile
7182,80072,2024-01-01 04:58:00,155,143,788,36,15,0,6906,123,-9523,Jungle,8,0,28,None,None,Rain,Hardcore,Day,29,110,52,PC
6332,96525,2024-01-01 04:59:00,280,438,370,183,12,2,1582,7,-5756,Plains,5,13,28,Axe,Leather,Rain,Adventure,Night,41,71,101,Mobile
9816,94288,2024-01-01 05:00:00,296,577,944,58,5,8,-2183,231,7366,Savanna,13,7,47,Axe,None,Rain,Adventure,Night,28,109,71,Console
3809,63876,2024-01-01 05:01:00,195,289,682,153,0,6,-6417,126,9981,Forest,18,5,39,Hoe,Iron,Thunderstorm,Adventure,Day,30,290,81,PC
9016,79034,2024-01-01 05:02:00,81,872,107,101,43,2,6579,236,7573,Savanna,11,10,49,None,Leather,Clear,Adventure,Night,10,224,133,Mobile
5220,53668,2024-01-01 05:03:00,180,609,269,197,0,8,-9233,137,-4957,Ocean,15,10,33,None,Iron,Rain,Hardcore,Day,47,244,210,Console
2272,99485,2024-01-01 05:04:00,223,529,959,5,2,0,4502,12,5292,Snowy,10,4,5,Hoe,Gold,Thunderstorm,Hardcore,Day,9,192,143,Mobile
7482,52221,2024-01-01 05:05:00,93,952,931,140,12,0,2547,211,8974,Forest,18,13,0,Pickaxe,Netherite,Clear,Adventure,Night,46,204,115,Mobile
8027,68523,2024-01-01 05:06:00,73,86,650,77,48,3,7343,147,-6818,Desert,0,13,19,Sword,Netherite,Clear,Survival,Day,31,78,133,Console
6253,91955,2024-01-01 05:07:00,160,573,178,142,34,4,-842,57,-6193,Forest,15,0,37,Hoe,Leather,Thunderstorm,Survival,Day,33,119,225,PC
4394,71512,2024-01-01 05:08:00,187,383,568,40,21,2,5616,14,9443,Ocean,16,0,40,None,Netherite,Rain,Adventure,Night,41,101,190,Console
2381,66880,2024-01-01 05:09:00,220,414,115,6,28,5,-2755,109,4037,Ocean,7,11,24,Sword,Gold,Rain,Creative,Day,16,10,196,Mobile
7185,84786,2024-01-01 05:10:00,92,130,938,144,5,9,9388,89,6097,Savanna,12,8,4,Sword,Netherite,Rain,Survival,Night,44,232,83,Console
7053,75743,2024-01-01 05:11:00,109,945,596,120,19,9,9218,82,-7168,Jungle,9,7,13,None,Diamond,Thunderstorm,Creative,Night,37,259,178,PC
1413,63057,2024-01-01 05:12:00,110,162,818,118,30,4,3633,118,1676,Jungle,19,17,44,None,Gold,Rain,Survival,Night,20,168,164,Mobile
6720,82219,2024-01-01 05:13:00,255,174,622,63,31,9,-2064,207,-5545,Forest,1,14,29,Shovel,Diamond,Clear,Creative,Night,12,179,209,Mobile
6875,63798,2024-01-01 05:14:00,36,283,474,19,18,9,1119,15,-2464,Savanna,4,16,11,Shovel,Iron,Rain,Adventure,Night,39,63,47,Console
4706,64977,2024-01-01 05:15:00,80,116,272,83,29,2,-2663,99,5387,Desert,1,11,46,Hoe,None,Rain,Hardcore,Day,3,60,36,Console
8242,71137,2024-01-01 05:16:00,168,726,878,29,39,2,-8150,155,5448,Ocean,15,11,37,Pickaxe,None,Thunderstorm,Creative,Day,27,50,153,Console
5311,85354,2024-01-01 05:17:00,15,755,207,7,17,3,8766,253,-8598,Jungle,12,3,15,Sword,Netherite,Clear,Survival,Day,35,285,121,Mobile
1568,74028,2024-01-01 05:18:00,297,532,340,41,37,7,-4835,37,-2922,Desert,10,3,31,Sword,Iron,Rain,Hardcore,Night,11,88,30,PC
5317,75411,2024-01-01 05:19:00,298,213,824,137,45,7,-3343,184,-5052,Desert,9,2,37,Pickaxe,Iron,Rain,Adventure,Day,22,105,135,Mobile
5919,63965,2024-01-01 05:20:00,191,168,238,144,13,0,-375,144,-7473,Plains,4,3,9,Shovel,Gold,Rain,Hardcore,Day,0,210,193,Console
7402,86594,2024-01-01 05:21:00,10,305,156,18,25,8,-3220,212,1554,Snowy,14,0,7,Axe,Gold,Clear,Creative,Night,6,90,81,Mobile
3925,57398,2024-01-01 05:22:00,123,429,104,24,1,8,9060,121,-5143,Forest,6,11,38,Hoe,None,Thunderstorm,Hardcore,Day,35,286,90,Console
5125,84844,2024-01-01 05:23:00,40,381,833,177,15,0,-6929,198,-2060,Forest,18,17,32,Sword,Diamond,Thunderstorm,Creative,Day,8,54,178,Console
7629,79831,2024-01-01 05:24:00,127,95,2,50,8,0,-9605,186,9815,Snowy,0,7,18,Shovel,Gold,Rain,Survival,Day,18,28,111,Mobile
4825,58500,2024-01-01 05:25:00,28,82,786,147,16,8,1052,213,1017,Forest,16,1,10,Pickaxe,Diamond,Rain,Creative,Day,3,42,128,PC
3697,66905,2024-01-01 05:26:00,107,447,868,68,3,9,-3420,54,8634,Snowy,2,2,14,Shovel,Leather,Clear,Hardcore,Day,3,119,183,PC
8282,56805,2024-01-01 05:27:00,143,529,514,125,36,1,9691,14,-8563,Plains,18,5,11,None,Netherite,Thunderstorm,Adventure,Night,28,127,191,Console
6906,72388,2024-01-01 05:28:00,212,938,7,138,39,6,3644,68,4690,Ocean,5,18,43,Hoe,Iron,Rain,Adventure,Day,20,58,169,Console
5823,97999,2024-01-01 05:29:00,64,640,189,154,27,5,5624,159,-37,Plains,9,8,29,Pickaxe,Leather,Clear,Hardcore,Day,45,53,91,Console
2144,82527,2024-01-01 05:30:00,128,413,587,188,15,0,6085,192,9558,Ocean,11,12,28,Hoe,Iron,Clear,Hardcore,Day,17,112,200,Console
4714,59004,2024-01-01 05:31:00,160,965,447,159,13,5,1557,254,-4293,Plains,17,7,23,Hoe,None,Clear,Survival,Day,0,204,206,Console
2217,62287,2024-01-01 05:32:00,47,386,715,26,7,1,3940,65,9325,Forest,18,7,24,Axe,Netherite,Thunderstorm,Hardcore,Day,39,97,192,Console
6145,54518,2024-01-01 05:33:00,242,530,77,108,17,0,5514,85,7245,Jungle,16,18,29,Hoe,None,Rain,Survival,Night,25,48,174,PC
5926,52329,2024-01-01 05:34:00,227,219,97,23,6,9,-468,234,683,Forest,12,19,21,Hoe,Netherite,Clear,Creative,Day,16,272,30,Mobile
7152,54009,2024-01-01 05:35:00,112,244,8,16,18,5,-9592,137,1244,Desert,5,13,39,Sword,None,Rain,Hardcore,Day,24,23,189,Console
